# advisor_vehicle_db_runtime_index_v1
META	sourcePath	data/vehicle_db_compact.json
META	sourceRows	155767
META	yearMin	2000
META	yearMax	2026
META	yearCount	27
META	makeCount	299
META	modelCount	1505
META	recordCount	11353
RECORD	2008	MERCEDES-BNZ	MERCEDES BENZ	SL55 AMG	SL55 AMG	SL55AMG	SL55AMG	SL55 AMG	SL55AMG
RECORD	2008	MERCEDES-BNZ	MERCEDES BENZ	SL550	SL550	SL550	SL550	SL550	SL550
RECORD	2008	MERCEDES-BNZ	MERCEDES BENZ	SL600	SL600	SL600	SL600	SL600	SL600
RECORD	2008	MERCEDES-BNZ	MERCEDES BENZ	SL65 AMG	SL65 AMG	SL65AMG	SL65AMG	SL65 AMG	SL65AMG
RECORD	2008	MERCEDES-BNZ	MERCEDES BENZ	SLK280	SLK280	SLK280	SLK280	SLK280	SLK280
RECORD	2008	MERCEDES-BNZ	MERCEDES BENZ	SLK350	SLK350	SLK350	SLK350	SLK350	SLK350
RECORD	2008	MERCEDES-BNZ	MERCEDES BENZ	SLK55 AMG	SLK55 AMG	SLK55AMG	SLK55AMG	SLK55 AMG	SLK55AMG
RECORD	2008	MERCEDES-BNZ	MERCEDES BENZ	SLR	SLR	SLR	SLR	SLR	SLR
RECORD	2008	MERCURY	MERCURY	MARINER	MARINER	MARINER	MARINER	MARINER	MARINER
RECORD	2008	MERCURY	MERCURY	MARQUIS	MARQUIS	MARQUIS	MARQUIS	MARQUIS	MARQUIS
RECORD	2008	MERCURY	MERCURY	MILAN	MILAN	MILAN	MILAN	MILAN	MILAN
RECORD	2008	MERCURY	MERCURY	MOUNTAINEER	MOUNTAINEER	MOUNTAINEER	MOUNTAINEER	MOUNTAINEER	MOUNTAINEER
RECORD	2008	MERCURY	MERCURY	SABLE	SABLE	SABLE	SABLE	SABLE	SABLE
RECORD	2008	MILES	MILES	ZX40S	ZX40S	ZX40S	ZX40S	ZX40S	ZX40S
RECORD	2008	MINI	MINI	COOPER	COOPER	COOPER	COOPER	COOPER	COOPER
RECORD	2008	MITSUBISHI	MITSUBISHI	ECLIPSE	ECLIPSE	ECLIPSE	ECLIPSE	ECLIPSE	ECLIPSE
RECORD	2008	MITSUBISHI	MITSUBISHI	ENDEAVOR	ENDEAVOR	ENDEAVOR	ENDEAVOR	ENDEAVOR	ENDEAVOR
RECORD	2008	MITSUBISHI	MITSUBISHI	GALANT	GALANT	GALANT	GALANT	GALANT	GALANT
RECORD	2008	MITSUBISHI	MITSUBISHI	LANCER	LANCER	LANCER	LANCER	LANCER	LANCER
RECORD	2008	MITSUBISHI	MITSUBISHI	OUTLANDER	OUTLANDER	OUTLANDER	OUTLANDER	OUTLANDER	OUTLANDER
RECORD	2008	MITSUBISHI	MITSUBISHI	RAIDER	RAIDER	RAIDER	RAIDER	RAIDER	RAIDER
RECORD	2008	NISSAN	NISSAN	350Z	350Z	350Z	350Z	350Z	350Z
RECORD	2008	NISSAN	NISSAN	ALTIMA	ALTIMA	ALTIMA	ALTIMA	ALTIMA	ALTIMA
RECORD	2008	NISSAN	NISSAN	ARMADA	ARMADA	ARMADA	ARMADA	ARMADA	ARMADA
RECORD	2008	NISSAN	NISSAN	FRONTIER	FRONTIER	FRONTIER	FRONTIER	FRONTIER	FRONTIER
RECORD	2008	NISSAN	NISSAN	MAXIMA	MAXIMA	MAXIMA	MAXIMA	MAXIMA	MAXIMA
RECORD	2008	NISSAN	NISSAN	MURANO	MURANO	MURANO	MURANO	MURANO	MURANO
RECORD	2008	NISSAN	NISSAN	PATHFINDER	PATHFINDER	PATHFINDER	PATHFINDER	PATHFINDER	PATHFINDER
RECORD	2008	NISSAN	NISSAN	QUEST	QUEST	QUEST	QUEST	QUEST	QUEST
RECORD	2008	NISSAN	NISSAN	ROGUE	ROGUE	ROGUE	ROGUE	ROGUE	ROGUE
RECORD	2008	NISSAN	NISSAN	SENTRA	SENTRA	SENTRA	SENTRA	SENTRA	SENTRA
RECORD	2008	NISSAN	NISSAN	TITAN	TITAN	TITAN	TITAN	TITAN	TITAN
RECORD	2008	NISSAN	NISSAN	VERSA	VERSA	VERSA	VERSA	VERSA	VERSA
RECORD	2008	NISSAN	NISSAN	XTERRA	XTERRA	XTERRA	XTERRA	XTERRA	XTERRA
RECORD	2008	POLARIS	POLARIS	RANGER RZR	RANGER RZR	RANGERRZR	RANGERRZR	RANGER RZR	RANGERRZR
RECORD	2008	PONTIAC	PONTIAC	G5	G5	G5	G5	G5	G5
RECORD	2008	PONTIAC	PONTIAC	G6	G6	G6	G6	G6	G6
RECORD	2008	PONTIAC	PONTIAC	G8	G8	G8	G8	G8	G8
RECORD	2008	PONTIAC	PONTIAC	GRAND PRIX	GRAND PRIX	GRANDPRIX	GRANDPRIX	GRAND PRIX	GRANDPRIX
RECORD	2008	PONTIAC	PONTIAC	MONTANA	MONTANA	MONTANA	MONTANA	MONTANA	MONTANA
RECORD	2008	PONTIAC	PONTIAC	SOLSTICE	SOLSTICE	SOLSTICE	SOLSTICE	SOLSTICE	SOLSTICE
RECORD	2008	PONTIAC	PONTIAC	TORRENT	TORRENT	TORRENT	TORRENT	TORRENT	TORRENT
RECORD	2008	PONTIAC	PONTIAC	VIBE	VIBE	VIBE	VIBE	VIBE	VIBE
RECORD	2008	PONTIAC	PONTIAC	WAVE	WAVE	WAVE	WAVE	WAVE	WAVE
RECORD	2008	PORSCHE	PORSCHE	911	911	911	911	911	911
RECORD	2008	PORSCHE	PORSCHE	BOXSTER	BOXSTER	BOXSTER	BOXSTER	BOXSTER	BOXSTER
RECORD	2008	PORSCHE	PORSCHE	CARRERA	CARRERA	CARRERA	CARRERA	CARRERA	CARRERA
RECORD	2008	PORSCHE	PORSCHE	CAYENNE	CAYENNE	CAYENNE	CAYENNE	CAYENNE	CAYENNE
RECORD	2008	PORSCHE	PORSCHE	CAYMAN	CAYMAN	CAYMAN	CAYMAN	CAYMAN	CAYMAN
RECORD	2008	PORSCHE	PORSCHE	GT3	GT3	GT3	GT3	GT3	GT3
RECORD	2008	ROLLS-ROYCE	ROLLS ROYCE	PHANTOM	PHANTOM	PHANTOM	PHANTOM	PHANTOM	PHANTOM
RECORD	2008	RUFF N TUFF	RUFF N TUFF	CRUISER	CRUISER	CRUISER	CRUISER	CRUISER	CRUISER
RECORD	2008	SAAB	SAAB	9 3	9 3	93	93	9 3	93
RECORD	2008	SAAB	SAAB	9 5	9 5	95	95	9 5	95
RECORD	2008	SAAB	SAAB	9 7X	9 7X	97X	97X	9 7X	97X
RECORD	2008	SALEEN	SALEEN	S7	S7	S7	S7	S7	S7
RECORD	2008	SATURN	SATURN	ASTRA	ASTRA	ASTRA	ASTRA	ASTRA	ASTRA
RECORD	2008	SATURN	SATURN	AURA	AURA	AURA	AURA	AURA	AURA
RECORD	2008	SATURN	SATURN	OUTLOOK	OUTLOOK	OUTLOOK	OUTLOOK	OUTLOOK	OUTLOOK
RECORD	2008	SATURN	SATURN	SKY	SKY	SKY	SKY	SKY	SKY
RECORD	2008	SATURN	SATURN	VUE	VUE	VUE	VUE	VUE	VUE
RECORD	2008	SCION	SCION	TC	TC	TC	TC	TC	TC
RECORD	2008	SCION	SCION	XB	XB	XB	XB	XB	XB
RECORD	2008	SCION	SCION	XD	XD	XD	XD	XD	XD
RECORD	2008	SMART	SMART	FORTWO	FORTWO	FORTWO	FORTWO	FORTWO	FORTWO
RECORD	2008	STAR ELECTRC	STAR ELECTRC	48	48	48	48	48	48
RECORD	2008	STREET CAR	STREET CAR	LSV	LSV	LSV	LSV	LSV	LSV
RECORD	2008	SUBARU	SUBARU	FORESTER	FORESTER	FORESTER	FORESTER	FORESTER	FORESTER
RECORD	2008	SUBARU	SUBARU	IMPREZA	IMPREZA	IMPREZA	IMPREZA	IMPREZA	IMPREZA
RECORD	2008	SUBARU	SUBARU	LEGACY	LEGACY	LEGACY	LEGACY	LEGACY	LEGACY
RECORD	2008	SUBARU	SUBARU	OUTBACK	OUTBACK	OUTBACK	OUTBACK	OUTBACK	OUTBACK
RECORD	2008	SUBARU	SUBARU	TRIBECA	TRIBECA	TRIBECA	TRIBECA	TRIBECA	TRIBECA
RECORD	2008	SUZUKI	SUZUKI	FORENZA	FORENZA	FORENZA	FORENZA	FORENZA	FORENZA
RECORD	2008	SUZUKI	SUZUKI	GRAND VITARA	GRAND VITARA	GRANDVITARA	GRANDVITARA	GRAND VITARA	GRANDVITARA
RECORD	2008	SUZUKI	SUZUKI	RENO	RENO	RENO	RENO	RENO	RENO
RECORD	2008	SUZUKI	SUZUKI	SWIFT	SWIFT	SWIFT	SWIFT	SWIFT	SWIFT
RECORD	2008	SUZUKI	SUZUKI	SX4	SX4	SX4	SX4	SX4	SX4
RECORD	2008	SUZUKI	SUZUKI	XL 7	XL 7	XL7	XL7	XL 7	XL7
RECORD	2008	TESLA	TESLA	ROADSTER	ROADSTER	ROADSTER	ROADSTER	ROADSTER	ROADSTER
RECORD	2008	TOMBERLIN	TOMBERLIN	E MERGE	E MERGE	EMERGE	EMERGE	E MERGE	EMERGE
RECORD	2008	TOY. TRUCKS	TOYOTA	4 RUNNER	4RUNNER	4RUNNER	4RUNNER	4 RUNNER|4RUNNER	4RUNNER|4RUNNER
RECORD	2008	TOY. TRUCKS	TOYOTA	FJ CRUISER	FJ CRUISER	FJCRUISER	FJCRUISER	FJ CRUISER	FJCRUISER
RECORD	2008	TOY. TRUCKS	TOYOTA	HIGHLANDER	HIGHLANDER	HIGHLANDER	HIGHLANDER	HIGHLANDER	HIGHLANDER
RECORD	2008	TOY. TRUCKS	TOYOTA	LANDCRUISER	LANDCRUISER	LANDCRUISER	LANDCRUISER	LANDCRUISER	LANDCRUISER
RECORD	2008	TOY. TRUCKS	TOYOTA	RAV4	RAV4	RAV4	RAV4	RAV4	RAV4
RECORD	2008	TOY. TRUCKS	TOYOTA	SEQUOIA	SEQUOIA	SEQUOIA	SEQUOIA	SEQUOIA	SEQUOIA
RECORD	2008	TOY. TRUCKS	TOYOTA	TACOMA	TACOMA	TACOMA	TACOMA	TACOMA	TACOMA
RECORD	2008	TOY. TRUCKS	TOYOTA	TUNDRA	TUNDRA	TUNDRA	TUNDRA	TUNDRA	TUNDRA
RECORD	2008	TOYOTA	TOYOTA	AVALON	AVALON	AVALON	AVALON	AVALON	AVALON
RECORD	2008	TOYOTA	TOYOTA	CAMRY	CAMRY	CAMRY	CAMRY	CAMRY	CAMRY
RECORD	2008	TOYOTA	TOYOTA	COROLLA	COROLLA	COROLLA	COROLLA	COROLLA	COROLLA
RECORD	2008	TOYOTA	TOYOTA	MATRIX	MATRIX	MATRIX	MATRIX	MATRIX	MATRIX
RECORD	2008	TOYOTA	TOYOTA	PRIUS	PRIUS	PRIUS	PRIUS	PRIUS	PRIUS
RECORD	2008	TOYOTA	TOYOTA	SIENNA	SIENNA	SIENNA	SIENNA	SIENNA	SIENNA
RECORD	2008	TOYOTA	TOYOTA	SOLARA	SOLARA	SOLARA	SOLARA	SOLARA	SOLARA
RECORD	2008	TOYOTA	TOYOTA	YARIS	YARIS	YARIS	YARIS	YARIS	YARIS
RECORD	2008	VANTAGE	VANTAGE	EVC1000	EVC1000	EVC1000	EVC1000	EVC1000	EVC1000
RECORD	2008	VANTAGE	VANTAGE	GREEN TRUCK	GREEN TRUCK	GREENTRUCK	GREENTRUCK	GREEN TRUCK	GREENTRUCK
RECORD	2008	VOLKSWAGEN	VOLKSWAGEN	BEETLE	BEETLE	BEETLE	BEETLE	BEETLE	BEETLE
RECORD	2008	VOLKSWAGEN	VOLKSWAGEN	EOS	EOS	EOS	EOS	EOS	EOS
RECORD	2008	VOLKSWAGEN	VOLKSWAGEN	GLI	GLI	GLI	GLI	GLI	GLI
RECORD	2008	VOLKSWAGEN	VOLKSWAGEN	GOLF	GOLF	GOLF	GOLF	GOLF	GOLF
RECORD	2008	VOLKSWAGEN	VOLKSWAGEN	GTI	GTI	GTI	GTI	GTI	GTI
RECORD	2008	VOLKSWAGEN	VOLKSWAGEN	JETTA	JETTA	JETTA	JETTA	JETTA	JETTA
RECORD	2008	VOLKSWAGEN	VOLKSWAGEN	PASSAT	PASSAT	PASSAT	PASSAT	PASSAT	PASSAT
RECORD	2008	VOLKSWAGEN	VOLKSWAGEN	R32	R32	R32	R32	R32	R32
RECORD	2008	VOLKSWAGEN	VOLKSWAGEN	RABBIT	RABBIT	RABBIT	RABBIT	RABBIT	RABBIT
RECORD	2008	VOLKSWAGEN	VOLKSWAGEN	TOUAREG	TOUAREG	TOUAREG	TOUAREG	TOUAREG	TOUAREG
RECORD	2008	VOLVO	VOLVO	C30	C30	C30	C30	C30	C30
RECORD	2008	VOLVO	VOLVO	C70	C70	C70	C70	C70	C70
RECORD	2008	VOLVO	VOLVO	S40	S40	S40	S40	S40	S40
RECORD	2008	VOLVO	VOLVO	S60	S60	S60	S60	S60	S60
RECORD	2008	VOLVO	VOLVO	S80	S80	S80	S80	S80	S80
RECORD	2008	VOLVO	VOLVO	V50	V50	V50	V50	V50	V50
RECORD	2008	VOLVO	VOLVO	V70	V70	V70	V70	V70	V70
RECORD	2008	VOLVO	VOLVO	XC70	XC70	XC70	XC70	XC70	XC70
RECORD	2008	VOLVO	VOLVO	XC90	XC90	XC90	XC90	XC90	XC90
RECORD	2008	ZENN	ZENN	ZENN	ZENN	ZENN	ZENN	ZENN	ZENN
RECORD	2009	ACG	ACG	CUSTOM	CUSTOM	CUSTOM	CUSTOM	CUSTOM	CUSTOM
RECORD	2009	ACG	ACG	HUMMER H3	HUMMER H3	HUMMERH3	HUMMERH3	HUMMER H3	HUMMERH3
RECORD	2009	ACURA	ACURA	CSX	CSX	CSX	CSX	CSX	CSX
RECORD	2009	ACURA	ACURA	MDX	MDX	MDX	MDX	MDX	MDX
RECORD	2009	ACURA	ACURA	RDX	RDX	RDX	RDX	RDX	RDX
RECORD	2009	ACURA	ACURA	RL	RL	RL	RL	RL	RL
RECORD	2009	ACURA	ACURA	TL	TL	TL	TL	TL	TL
RECORD	2009	ACURA	ACURA	TSX	TSX	TSX	TSX	TSX	TSX
RECORD	2009	ASPT	ASPT	LSV	LSV	LSV	LSV	LSV	LSV
RECORD	2009	ASTON MARTIN	ASTON MARTIN	DB9	DB9	DB9	DB9	DB9	DB9
RECORD	2009	ASTON MARTIN	ASTON MARTIN	DBS	DBS	DBS	DBS	DBS	DBS
RECORD	2009	ASTON MARTIN	ASTON MARTIN	V8 VANTAGE	V8 VANTAGE	V8VANTAGE	V8VANTAGE	V8 VANTAGE	V8VANTAGE
RECORD	2009	AUDI	AUDI	A3	A3	A3	A3	A3	A3
RECORD	2009	AUDI	AUDI	A3 QUATTRO	A3 QUATTRO	A3QUATTRO	A3QUATTRO	A3 QUATTRO	A3QUATTRO
RECORD	2009	AUDI	AUDI	A4	A4	A4	A4	A4	A4
RECORD	2009	AUDI	AUDI	A4 AVANT	A4 AVANT	A4AVANT	A4AVANT	A4 AVANT	A4AVANT
RECORD	2009	AUDI	AUDI	A4 QUATTRO	A4 QUATTRO	A4QUATTRO	A4QUATTRO	A4 QUATTRO	A4QUATTRO
RECORD	2009	AUDI	AUDI	A5	A5	A5	A5	A5	A5
RECORD	2009	AUDI	AUDI	A6	A6	A6	A6	A6	A6
RECORD	2009	AUDI	AUDI	A6 AVANT	A6 AVANT	A6AVANT	A6AVANT	A6 AVANT	A6AVANT
RECORD	2009	AUDI	AUDI	A6 QUATTRO	A6 QUATTRO	A6QUATTRO	A6QUATTRO	A6 QUATTRO	A6QUATTRO
RECORD	2009	AUDI	AUDI	A8 QUATTRO	A8 QUATTRO	A8QUATTRO	A8QUATTRO	A8 QUATTRO	A8QUATTRO
RECORD	2009	AUDI	AUDI	Q5	Q5	Q5	Q5	Q5	Q5
RECORD	2009	AUDI	AUDI	Q7	Q7	Q7	Q7	Q7	Q7
RECORD	2009	AUDI	AUDI	R8	R8	R8	R8	R8	R8
RECORD	2009	AUDI	AUDI	S4 QUATTRO	S4 QUATTRO	S4QUATTRO	S4QUATTRO	S4 QUATTRO	S4QUATTRO
RECORD	2009	AUDI	AUDI	S5	S5	S5	S5	S5	S5
RECORD	2009	AUDI	AUDI	S6 QUATTRO	S6 QUATTRO	S6QUATTRO	S6QUATTRO	S6 QUATTRO	S6QUATTRO
RECORD	2009	AUDI	AUDI	S8 QUATTRO	S8 QUATTRO	S8QUATTRO	S8QUATTRO	S8 QUATTRO	S8QUATTRO
RECORD	2009	AUDI	AUDI	TT	TT	TT	TT	TT	TT
RECORD	2009	BADBOY BUGGY	BADBOY BUGGY	XT	XT	XT	XT	XT	XT
RECORD	2009	BENTLEY	BENTLEY	ARNAGE	ARNAGE	ARNAGE	ARNAGE	ARNAGE	ARNAGE
RECORD	2009	BENTLEY	BENTLEY	AZURE	AZURE	AZURE	AZURE	AZURE	AZURE
RECORD	2009	BENTLEY	BENTLEY	BROOKLANDS	BROOKLANDS	BROOKLANDS	BROOKLANDS	BROOKLANDS	BROOKLANDS
RECORD	2009	BENTLEY	BENTLEY	CONTINENTAL	CONTINENTAL	CONTINENTAL	CONTINENTAL	CONTINENTAL	CONTINENTAL
RECORD	2009	BMW	BMW	128I	128I	128I	128I	128I	128I
RECORD	2009	BMW	BMW	135I	135I	135I	135I	135I	135I
RECORD	2009	BMW	BMW	323I	323I	323I	323I	323I	323I
RECORD	2009	BMW	BMW	328I	328I	328I	328I	328I	328I
RECORD	2009	BMW	BMW	328XI	328XI	328XI	328XI	328XI	328XI
RECORD	2009	BMW	BMW	335D	335D	335D	335D	335D	335D
RECORD	2009	BMW	BMW	335I	335I	335I	335I	335I	335I
RECORD	2009	BMW	BMW	335XI	335XI	335XI	335XI	335XI	335XI
RECORD	2009	BMW	BMW	528I	528I	528I	528I	528I	528I
RECORD	2009	BMW	BMW	528XI	528XI	528XI	528XI	528XI	528XI
RECORD	2009	BMW	BMW	535I	535I	535I	535I	535I	535I
RECORD	2009	BMW	BMW	535XI	535XI	535XI	535XI	535XI	535XI
RECORD	2009	BMW	BMW	550I	550I	550I	550I	550I	550I
RECORD	2009	BMW	BMW	650I	650I	650I	650I	650I	650I
RECORD	2009	BMW	BMW	750I	750I	750I	750I	750I	750I
RECORD	2009	BMW	BMW	750LI	750LI	750LI	750LI	750LI	750LI
RECORD	2009	BMW	BMW	M3	M3	M3	M3	M3	M3
RECORD	2009	BMW	BMW	M5	M5	M5	M5	M5	M5
RECORD	2009	BMW	BMW	M6	M6	M6	M6	M6	M6
RECORD	2009	BMW	BMW	X3	X3	X3	X3	X3	X3
RECORD	2009	BMW	BMW	X5	X5	X5	X5	X5	X5
RECORD	2009	BMW	BMW	X6	X6	X6	X6	X6	X6
RECORD	2009	BMW	BMW	Z4	Z4	Z4	Z4	Z4	Z4
RECORD	2009	BUICK	BUICK	ALLURE	ALLURE	ALLURE	ALLURE	ALLURE	ALLURE
RECORD	2009	BUICK	BUICK	ENCLAVE	ENCLAVE	ENCLAVE	ENCLAVE	ENCLAVE	ENCLAVE
RECORD	2009	BUICK	BUICK	LACROSSE	LACROSSE	LACROSSE	LACROSSE	LACROSSE	LACROSSE
RECORD	2009	BUICK	BUICK	LUCERNE	LUCERNE	LUCERNE	LUCERNE	LUCERNE	LUCERNE
RECORD	2009	CADILLAC	CADILLAC	CTS	CTS	CTS	CTS	CTS	CTS
RECORD	2009	CADILLAC	CADILLAC	DTS	DTS	DTS	DTS	DTS	DTS
RECORD	2009	CADILLAC	CADILLAC	ESCALADE	ESCALADE	ESCALADE	ESCALADE	ESCALADE	ESCALADE
RECORD	2009	CADILLAC	CADILLAC	SRX	SRX	SRX	SRX	SRX	SRX
RECORD	2009	CADILLAC	CADILLAC	STS	STS	STS	STS	STS	STS
RECORD	2009	CADILLAC	CADILLAC	XLR	XLR	XLR	XLR	XLR	XLR
RECORD	2009	CHEVROLET	CHEVROLET	AVEO	AVEO	AVEO	AVEO	AVEO	AVEO
RECORD	2009	CHEVROLET	CHEVROLET	COBALT	COBALT	COBALT	COBALT	COBALT	COBALT
RECORD	2009	CHEVROLET	CHEVROLET	CORVETTE	CORVETTE	CORVETTE	CORVETTE	CORVETTE	CORVETTE
RECORD	2009	CHEVROLET	CHEVROLET	IMPALA	IMPALA	IMPALA	IMPALA	IMPALA	IMPALA
RECORD	2009	CHEVROLET	CHEVROLET	MALIBU	MALIBU	MALIBU	MALIBU	MALIBU	MALIBU
RECORD	2009	CHEVY TRUCKS	CHEVROLET	AVALANCHE	AVALANCHE	AVALANCHE	AVALANCHE	AVALANCHE	AVALANCHE
RECORD	2009	CHEVY TRUCKS	CHEVROLET	COLORADO	COLORADO	COLORADO	COLORADO	COLORADO	COLORADO
RECORD	2009	CHEVY TRUCKS	CHEVROLET	EQUINOX	EQUINOX	EQUINOX	EQUINOX	EQUINOX	EQUINOX
RECORD	2009	CHEVY TRUCKS	CHEVROLET	HHR	HHR	HHR	HHR	HHR	HHR
RECORD	2009	CHEVY TRUCKS	CHEVROLET	SILV1500 2WD	SILVERADO 1500	SILV15002WD	SILVERADO1500	SILV1500 2WD|SILVERADO 1500	SILV15002WD|SILVERADO1500
RECORD	2009	CHEVY TRUCKS	CHEVROLET	SILV1500 4WD	SILVERADO 1500	SILV15004WD	SILVERADO1500	SILV1500 4WD|SILVERADO 1500	SILV15004WD|SILVERADO1500
RECORD	2009	CHEVY TRUCKS	CHEVROLET	SILV2500 2WD	SILVERADO 2500	SILV25002WD	SILVERADO2500	SILV2500 2WD|SILVERADO 2500	SILV25002WD|SILVERADO2500
RECORD	2009	CHEVY TRUCKS	CHEVROLET	SILV2500 4WD	SILVERADO 2500	SILV25004WD	SILVERADO2500	SILV2500 4WD|SILVERADO 2500	SILV25004WD|SILVERADO2500
RECORD	2009	CHEVY TRUCKS	CHEVROLET	SILV3500 2WD	SILVERADO 3500	SILV35002WD	SILVERADO3500	SILV3500 2WD|SILVERADO 3500	SILV35002WD|SILVERADO3500
RECORD	2009	CHEVY TRUCKS	CHEVROLET	SILV3500 4WD	SILVERADO 3500	SILV35004WD	SILVERADO3500	SILV3500 4WD|SILVERADO 3500	SILV35004WD|SILVERADO3500
RECORD	2009	CHEVY TRUCKS	CHEVROLET	SUBURBAN	SUBURBAN	SUBURBAN	SUBURBAN	SUBURBAN	SUBURBAN
RECORD	2009	CHEVY TRUCKS	CHEVROLET	TAHOE	TAHOE	TAHOE	TAHOE	TAHOE	TAHOE
RECORD	2009	CHEVY TRUCKS	CHEVROLET	TRAILBLAZER	TRAILBLAZER	TRAILBLAZER	TRAILBLAZER	TRAILBLAZER	TRAILBLAZER
RECORD	2009	CHEVY TRUCKS	CHEVROLET	TRAVERSE	TRAVERSE	TRAVERSE	TRAVERSE	TRAVERSE	TRAVERSE
RECORD	2009	CHEVY VANS	CHEVROLET	EXPRESS G15	EXPRESS G15	EXPRESSG15	EXPRESSG15	EXPRESS G15	EXPRESSG15
RECORD	2009	CHEVY VANS	CHEVROLET	EXPRESS G25	EXPRESS G25	EXPRESSG25	EXPRESSG25	EXPRESS G25	EXPRESSG25
RECORD	2009	CHEVY VANS	CHEVROLET	EXPRESS G35	EXPRESS G35	EXPRESSG35	EXPRESSG35	EXPRESS G35	EXPRESSG35
RECORD	2009	CHEVY VANS	CHEVROLET	UPLANDER	UPLANDER	UPLANDER	UPLANDER	UPLANDER	UPLANDER
RECORD	2009	CHRYSLER	CHRYSLER	300	300	300	300	300	300
RECORD	2009	CHRYSLER	CHRYSLER	ASPEN	ASPEN	ASPEN	ASPEN	ASPEN	ASPEN
RECORD	2009	CHRYSLER	CHRYSLER	PT CRUISER	PT CRUISER	PTCRUISER	PTCRUISER	PT CRUISER	PTCRUISER
RECORD	2009	CHRYSLER	CHRYSLER	SEBRING	SEBRING	SEBRING	SEBRING	SEBRING	SEBRING
RECORD	2009	CHRYSLER	CHRYSLER	TOWN COUNTRY	TOWN COUNTRY	TOWNCOUNTRY	TOWNCOUNTRY	TOWN COUNTRY	TOWNCOUNTRY
RECORD	2009	CLUB CAR	CLUB CAR	DS	DS	DS	DS	DS	DS
RECORD	2009	CLUB CAR	CLUB CAR	PRECEDENT	PRECEDENT	PRECEDENT	PRECEDENT	PRECEDENT	PRECEDENT
RECORD	2009	COLUMBIA	COLUMBIA	SUMMIT	SUMMIT	SUMMIT	SUMMIT	SUMMIT	SUMMIT
RECORD	2009	CRUISE CAR	CRUISE CAR	KUDO	KUDO	KUDO	KUDO	KUDO	KUDO
RECORD	2009	CRUISE CAR	CRUISE CAR	SUNRAY	SUNRAY	SUNRAY	SUNRAY	SUNRAY	SUNRAY
RECORD	2009	CT&T	CT AND T	C ZONE	C ZONE	CZONE	CZONE	C ZONE	CZONE
RECORD	2009	CT&T	CT AND T	E ZONE	E ZONE	EZONE	EZONE	E ZONE	EZONE
RECORD	2009	DODGE	DODGE	AVENGER	AVENGER	AVENGER	AVENGER	AVENGER	AVENGER
RECORD	2009	DODGE	DODGE	CALIBER	CALIBER	CALIBER	CALIBER	CALIBER	CALIBER
RECORD	2009	DODGE	DODGE	CHALLENGER	CHALLENGER	CHALLENGER	CHALLENGER	CHALLENGER	CHALLENGER
RECORD	2009	DODGE	DODGE	CHARGER	CHARGER	CHARGER	CHARGER	CHARGER	CHARGER
RECORD	2009	DODGE	DODGE	VIPER	VIPER	VIPER	VIPER	VIPER	VIPER
RECORD	2009	DODGE TRUCKS	DODGE	DAKOTA 2WD	DAKOTA 2WD	DAKOTA2WD	DAKOTA2WD	DAKOTA 2WD	DAKOTA2WD
RECORD	2009	DODGE TRUCKS	DODGE	DAKOTA 4WD	DAKOTA 4WD	DAKOTA4WD	DAKOTA4WD	DAKOTA 4WD	DAKOTA4WD
RECORD	2009	DODGE TRUCKS	DODGE	DR1500	DR1500	DR1500	DR1500	DR1500	DR1500
RECORD	2009	DODGE TRUCKS	DODGE	DR2500 2WD	DR2500 2WD	DR25002WD	DR25002WD	DR2500 2WD	DR25002WD
RECORD	2009	DODGE TRUCKS	DODGE	DR2500 4WD	DR2500 4WD	DR25004WD	DR25004WD	DR2500 4WD	DR25004WD
RECORD	2009	DODGE TRUCKS	DODGE	DR3500 2WD	DR3500 2WD	DR35002WD	DR35002WD	DR3500 2WD	DR35002WD
RECORD	2009	DODGE TRUCKS	DODGE	DR3500 4WD	DR3500 4WD	DR35004WD	DR35004WD	DR3500 4WD	DR35004WD
RECORD	2009	DODGE TRUCKS	DODGE	DURANGO	DURANGO	DURANGO	DURANGO	DURANGO	DURANGO
RECORD	2009	DODGE TRUCKS	DODGE	JOURNEY	JOURNEY	JOURNEY	JOURNEY	JOURNEY	JOURNEY
RECORD	2009	DODGE TRUCKS	DODGE	NITRO	NITRO	NITRO	NITRO	NITRO	NITRO
RECORD	2009	DODGE VANS	DODGE	GRAND CARAVN	GRAND CARAVAN	GRANDCARAVN	GRANDCARAVAN	GRAND CARAVAN|GRAND CARAVN	GRANDCARAVAN|GRANDCARAVN
RECORD	2009	DODGE VANS	DODGE	SPRINTER	SPRINTER	SPRINTER	SPRINTER	SPRINTER	SPRINTER
RECORD	2009	EZ GO	EZ GO	ST SPORT	ST SPORT	STSPORT	STSPORT	ST SPORT	STSPORT
RECORD	2009	FERRARI	FERRARI	599	599	599	599	599	599
RECORD	2009	FERRARI	FERRARI	612	612	612	612	612	612
RECORD	2009	FERRARI	FERRARI	CALIFORNIA	CALIFORNIA	CALIFORNIA	CALIFORNIA	CALIFORNIA	CALIFORNIA
RECORD	2009	FERRARI	FERRARI	F430	F430	F430	F430	F430	F430
RECORD	2009	FORD	FORD	CROWN VICTOR	CROWN VICTOR	CROWNVICTOR	CROWNVICTOR	CROWN VICTOR	CROWNVICTOR
RECORD	2009	FORD	FORD	FOCUS	FOCUS	FOCUS	FOCUS	FOCUS	FOCUS
